"id","start_id","start_vertex_type","end_id","end_vertex_type","distance"
"18378","1118","AirPort","2073","AirPort","7581"
"18379","1230","AirPort","1779","AirPort","1004"
"18380","3311","AirPort","1112","AirPort","4389"
"18381","860","AirPort","1984","AirPort","15992"
"18382","1247","AirPort","204","AirPort","14380"
"18383","661","AirPort","1667","AirPort","10638"
"18384","84","AirPort","696","AirPort","6505"
"18385","2470","AirPort","98","AirPort","10627"
"18386","3143","AirPort","1192","AirPort","1154"
"18387","1586","AirPort","2438","AirPort","12158"
"18388","3290","AirPort","2793","AirPort","9173"
"18389","1640","AirPort","2095","AirPort","9798"
"18390","689","AirPort","3370","AirPort","4037"
"18391","2958","AirPort","1117","AirPort","14988"
"18392","980","AirPort","1537","AirPort","10271"
"18393","467","AirPort","2867","AirPort","5445"
"18394","2185","AirPort","1694","AirPort","2818"
"18395","2569","AirPort","940","AirPort","4524"
"18396","678","AirPort","3229","AirPort","545"
"18397","1149","AirPort","1487","AirPort","11236"
"18398","919","AirPort","244","AirPort","13586"
"18399","1510","AirPort","1260","AirPort","8196"
"18400","2606","AirPort","245","AirPort","3720"
"18401","1872","AirPort","1696","AirPort","2637"
"18402","2243","AirPort","573","AirPort","8787"
"18403","1161","AirPort","1442","AirPort","7064"
"18404","1691","AirPort","2380","AirPort","9761"
"18405","105","AirPort","520","AirPort","7604"
"18406","1218","AirPort","540","AirPort","13719"
"18407","2906","AirPort","2557","AirPort","3917"
"18408","3236","AirPort","2865","AirPort","8229"
"18409","1800","AirPort","1408","AirPort","9862"
"18410","1736","AirPort","616","AirPort","15128"
"18411","464","AirPort","1858","AirPort","12023"
"18412","816","AirPort","1401","AirPort","641"
"18413","1520","AirPort","2467","AirPort","13797"
"18414","649","AirPort","286","AirPort","2776"
"18415","2959","AirPort","512","AirPort","14223"
"18416","556","AirPort","812","AirPort","11479"
"18417","231","AirPort","2819","AirPort","13794"
"18418","33","AirPort","2907","AirPort","8874"
"18419","451","AirPort","1476","AirPort","10055"
"18420","1110","AirPort","696","AirPort","3884"
"18421","2757","AirPort","1295","AirPort","9481"
"18422","2554","AirPort","838","AirPort","13221"
"18423","2388","AirPort","401","AirPort","7633"
"18424","2023","AirPort","3278","AirPort","328"
"18425","2255","AirPort","2431","AirPort","13379"
"18426","1451","AirPort","211","AirPort","13317"
"18427","2592","AirPort","742","AirPort","12385"
"18428","1774","AirPort","1042","AirPort","3061"
"18429","3295","AirPort","2214","AirPort","15536"
"18430","517","AirPort","1504","AirPort","6131"
"18431","2040","AirPort","3468","AirPort","11918"
"18432","1046","AirPort","2458","AirPort","11661"
"18433","125","AirPort","1652","AirPort","4680"
"18434","2913","AirPort","1531","AirPort","4726"
"18435","240","AirPort","2422","AirPort","5961"
"18436","602","AirPort","817","AirPort","4806"
"18437","271","AirPort","2363","AirPort","4298"
"18438","218","AirPort","1597","AirPort","8197"
"18439","2982","AirPort","263","AirPort","3584"
"18440","219","AirPort","1588","AirPort","9523"
"18441","2878","AirPort","128","AirPort","12581"
"18442","2655","AirPort","1927","AirPort","15517"
"18443","3466","AirPort","1783","AirPort","6873"
"18444","200","AirPort","1875","AirPort","4999"
"18445","500","AirPort","3132","AirPort","3994"
"18446","692","AirPort","1654","AirPort","7639"
"18447","880","AirPort","2344","AirPort","1282"
"18448","3374","AirPort","1242","AirPort","5227"
"18449","377","AirPort","3343","AirPort","13233"
"18450","2512","AirPort","1855","AirPort","10286"
"18451","2563","AirPort","384","AirPort","11191"
"18452","285","AirPort","3116","AirPort","13970"
"18453","3298","AirPort","56","AirPort","6439"
"18454","3316","AirPort","1927","AirPort","1202"
"18455","2933","AirPort","1961","AirPort","6702"
"18456","3343","AirPort","1421","AirPort","10732"
"18457","2014","AirPort","3330","AirPort","7482"
"18458","345","AirPort","2385","AirPort","5106"
"18459","3023","AirPort","1441","AirPort","13129"
"18460","1479","AirPort","1058","AirPort","15905"
"18461","1245","AirPort","2414","AirPort","11552"
"18462","1935","AirPort","1438","AirPort","4330"
"18463","1308","AirPort","218","AirPort","14445"
"18464","1104","AirPort","1840","AirPort","10483"
"18465","2942","AirPort","3423","AirPort","5360"
"18466","623","AirPort","976","AirPort","15243"
"18467","549","AirPort","1330","AirPort","7167"
"18468","1319","AirPort","3075","AirPort","13534"
"18469","702","AirPort","47","AirPort","9827"
"18470","1169","AirPort","551","AirPort","14965"
"18471","1032","AirPort","796","AirPort","4282"
"18472","109","AirPort","574","AirPort","5491"
"18473","178","AirPort","55","AirPort","5433"
"18474","708","AirPort","2559","AirPort","15206"
"18475","2914","AirPort","1292","AirPort","10804"
"18476","1301","AirPort","1622","AirPort","4357"
"18477","2515","AirPort","1266","AirPort","15534"
"18478","748","AirPort","2245","AirPort","3323"
"18479","171","AirPort","258","AirPort","4022"
"18480","2290","AirPort","3079","AirPort","9853"
"18481","1140","AirPort","503","AirPort","7137"
"18482","133","AirPort","748","AirPort","9081"
"18483","3469","AirPort","1258","AirPort","12004"
"18484","1268","AirPort","353","AirPort","2889"
"18485","802","AirPort","2686","AirPort","15445"
"18486","3405","AirPort","1844","AirPort","7818"
"18487","3320","AirPort","1406","AirPort","14818"
"18488","3361","AirPort","794","AirPort","860"
"18489","2896","AirPort","2450","AirPort","3386"
"18490","3052","AirPort","2266","AirPort","1207"
"18491","862","AirPort","1631","AirPort","14597"
"18492","439","AirPort","970","AirPort","6715"
"18493","2400","AirPort","3500","AirPort","4978"
"18494","2914","AirPort","3117","AirPort","4622"
"18495","1088","AirPort","1606","AirPort","15143"
"18496","3257","AirPort","2936","AirPort","896"
"18497","1","AirPort","586","AirPort","5195"
"18498","1857","AirPort","3447","AirPort","10899"
"18499","1334","AirPort","3284","AirPort","1071"
"18500","2075","AirPort","2894","AirPort","1716"
"18501","1626","AirPort","1381","AirPort","4731"
"18502","961","AirPort","2618","AirPort","15461"
"18503","2497","AirPort","2736","AirPort","13653"
"18504","2807","AirPort","2731","AirPort","3411"
"18505","3034","AirPort","2154","AirPort","1136"
"18506","1368","AirPort","466","AirPort","5518"
"18507","1085","AirPort","1716","AirPort","2961"
"18508","2983","AirPort","2710","AirPort","2805"
"18509","2016","AirPort","3010","AirPort","12617"
"18510","760","AirPort","9","AirPort","8179"
"18511","1718","AirPort","1196","AirPort","11236"
"18512","3173","AirPort","1893","AirPort","6871"
"18513","1987","AirPort","2856","AirPort","10752"
"18514","1789","AirPort","227","AirPort","962"
"18515","1429","AirPort","1724","AirPort","11727"
"18516","1352","AirPort","2816","AirPort","1235"
"18517","3436","AirPort","2574","AirPort","1300"
"18518","2260","AirPort","437","AirPort","3324"
"18519","2070","AirPort","1841","AirPort","8874"
"18520","1527","AirPort","317","AirPort","2817"
"18521","3316","AirPort","512","AirPort","10201"
"18522","2745","AirPort","1552","AirPort","1913"
"18523","747","AirPort","2641","AirPort","12743"
"18524","2713","AirPort","1050","AirPort","4523"
"18525","3224","AirPort","2087","AirPort","9660"
"18526","2791","AirPort","2956","AirPort","2318"
"18527","1192","AirPort","2991","AirPort","12595"
"18528","2404","AirPort","2166","AirPort","12181"
"18529","3385","AirPort","2998","AirPort","13471"
"18530","1742","AirPort","2896","AirPort","15854"
"18531","1347","AirPort","2248","AirPort","5165"
"18532","2976","AirPort","2911","AirPort","12743"
"18533","750","AirPort","449","AirPort","13683"
"18534","1568","AirPort","1000","AirPort","12813"
"18535","421","AirPort","1287","AirPort","1681"
"18536","1235","AirPort","3211","AirPort","1278"
"18537","2880","AirPort","836","AirPort","1543"
"18538","3447","AirPort","932","AirPort","13723"
"18539","847","AirPort","43","AirPort","2196"
"18540","398","AirPort","2184","AirPort","406"
"18541","3094","AirPort","3499","AirPort","11007"
"18542","2941","AirPort","2898","AirPort","1253"
"18543","455","AirPort","1174","AirPort","9831"
"18544","2483","AirPort","1181","AirPort","10580"
"18545","120","AirPort","318","AirPort","4821"
"18546","63","AirPort","261","AirPort","14786"
"18547","1679","AirPort","317","AirPort","7831"
"18548","787","AirPort","1934","AirPort","998"
"18549","1167","AirPort","480","AirPort","115"
"18550","2062","AirPort","1907","AirPort","8841"
"18551","1168","AirPort","838","AirPort","11356"
"18552","760","AirPort","3350","AirPort","14073"
"18553","1592","AirPort","290","AirPort","10638"
"18554","1230","AirPort","2254","AirPort","14943"
"18555","1182","AirPort","2772","AirPort","15911"
"18556","491","AirPort","1463","AirPort","789"
"18557","2481","AirPort","557","AirPort","5569"
"18558","1000","AirPort","3279","AirPort","4268"
"18559","1590","AirPort","361","AirPort","576"
"18560","230","AirPort","2175","AirPort","2722"
"18561","3494","AirPort","3260","AirPort","819"
"18562","2392","AirPort","789","AirPort","12547"
"18563","1362","AirPort","916","AirPort","15083"
"18564","1389","AirPort","920","AirPort","2361"
"18565","2302","AirPort","112","AirPort","12101"
"18566","2480","AirPort","721","AirPort","6821"
"18567","3183","AirPort","2559","AirPort","9417"
"18568","2247","AirPort","2806","AirPort","11509"
"18569","2246","AirPort","34","AirPort","4533"
"18570","2993","AirPort","2165","AirPort","369"
"18571","2535","AirPort","2136","AirPort","13543"
"18572","1542","AirPort","653","AirPort","2363"
"18573","3372","AirPort","2255","AirPort","2891"
"18574","1393","AirPort","502","AirPort","1782"
"18575","14","AirPort","1894","AirPort","8000"
"18576","1804","AirPort","3044","AirPort","15208"
"18577","626","AirPort","80","AirPort","5469"
"18578","788","AirPort","3083","AirPort","5347"
"18579","358","AirPort","943","AirPort","12521"
"18580","1713","AirPort","2628","AirPort","9487"
"18581","2279","AirPort","163","AirPort","10345"
"18582","2122","AirPort","187","AirPort","15488"
"18583","335","AirPort","2116","AirPort","12914"
"18584","1655","AirPort","1846","AirPort","8378"
"18585","2509","AirPort","1207","AirPort","12248"
"18586","2624","AirPort","877","AirPort","5313"
"18587","2945","AirPort","164","AirPort","5128"
"18588","1670","AirPort","1185","AirPort","1201"
"18589","2508","AirPort","3433","AirPort","8438"
"18590","779","AirPort","838","AirPort","6318"
"18591","315","AirPort","405","AirPort","4375"
"18592","1419","AirPort","1264","AirPort","5141"
"18593","1649","AirPort","1610","AirPort","13067"
"18594","4","AirPort","2710","AirPort","9274"
"18595","1890","AirPort","2297","AirPort","5317"
"18596","2022","AirPort","3396","AirPort","9191"
"18597","2599","AirPort","1961","AirPort","15600"
"18598","1703","AirPort","636","AirPort","2617"
"18599","873","AirPort","1002","AirPort","13850"
"18600","1975","AirPort","595","AirPort","15701"
"18601","1983","AirPort","2395","AirPort","4547"
"18602","3326","AirPort","1883","AirPort","9466"
"18603","776","AirPort","2022","AirPort","7897"
"18604","1175","AirPort","1678","AirPort","2301"
"18605","2921","AirPort","1454","AirPort","12078"
"18606","3445","AirPort","1151","AirPort","12671"
"18607","343","AirPort","3467","AirPort","14889"
"18608","1600","AirPort","655","AirPort","5763"
"18609","246","AirPort","3376","AirPort","1676"
"18610","2675","AirPort","2396","AirPort","15356"
"18611","2914","AirPort","827","AirPort","9558"
"18612","1416","AirPort","736","AirPort","7396"
"18613","2455","AirPort","1029","AirPort","11679"
"18614","370","AirPort","375","AirPort","2919"
"18615","3275","AirPort","3349","AirPort","2518"
"18616","455","AirPort","1259","AirPort","10468"
"18617","2960","AirPort","454","AirPort","6354"
"18618","1028","AirPort","406","AirPort","2481"
"18619","1398","AirPort","1855","AirPort","11357"
"18620","1379","AirPort","1290","AirPort","1416"
"18621","2625","AirPort","2106","AirPort","5139"
"18622","1096","AirPort","1889","AirPort","3469"
"18623","743","AirPort","2875","AirPort","14951"
"18624","2737","AirPort","40","AirPort","4430"
"18625","2601","AirPort","2199","AirPort","14800"
"18626","1226","AirPort","504","AirPort","1800"
"18627","2861","AirPort","2967","AirPort","12129"
"18628","3442","AirPort","2054","AirPort","1637"
"18629","1590","AirPort","226","AirPort","5381"
"18630","48","AirPort","793","AirPort","15083"
"18631","3311","AirPort","3425","AirPort","236"
"18632","858","AirPort","451","AirPort","14524"
"18633","769","AirPort","1780","AirPort","2143"
"18634","1347","AirPort","904","AirPort","1761"
"18635","1882","AirPort","639","AirPort","12472"
"18636","1200","AirPort","1523","AirPort","15685"
"18637","2817","AirPort","1479","AirPort","14533"
"18638","1384","AirPort","1588","AirPort","1100"
"18639","2139","AirPort","2115","AirPort","8923"
"18640","1938","AirPort","116","AirPort","8223"
"18641","2455","AirPort","599","AirPort","771"
"18642","2386","AirPort","2499","AirPort","15674"
"18643","2227","AirPort","2455","AirPort","11494"
"18644","2575","AirPort","844","AirPort","1288"
"18645","83","AirPort","2055","AirPort","12638"
"18646","1156","AirPort","1855","AirPort","2409"
"18647","1703","AirPort","1601","AirPort","10314"
"18648","1417","AirPort","2874","AirPort","1266"
"18649","2586","AirPort","2921","AirPort","7920"
"18650","1406","AirPort","2957","AirPort","5945"
"18651","2417","AirPort","3079","AirPort","2319"
"18652","3037","AirPort","2936","AirPort","6806"
"18653","2977","AirPort","2313","AirPort","12304"
"18654","2374","AirPort","2190","AirPort","10068"
"18655","220","AirPort","244","AirPort","11876"
"18656","65","AirPort","35","AirPort","8544"
"18657","2480","AirPort","2873","AirPort","14129"
"18658","2541","AirPort","663","AirPort","12437"
"18659","1107","AirPort","1496","AirPort","15159"
"18660","1206","AirPort","1436","AirPort","3768"
"18661","1824","AirPort","2690","AirPort","10839"
"18662","447","AirPort","46","AirPort","1775"
"18663","2351","AirPort","2338","AirPort","4594"
"18664","383","AirPort","748","AirPort","2187"
"18665","1828","AirPort","2457","AirPort","8216"
"18666","805","AirPort","1369","AirPort","14978"
"18667","1669","AirPort","3350","AirPort","1396"
"18668","2864","AirPort","2042","AirPort","4877"
"18669","1336","AirPort","1993","AirPort","6947"
"18670","3099","AirPort","1828","AirPort","15297"
"18671","2547","AirPort","1586","AirPort","551"
"18672","2441","AirPort","3156","AirPort","1030"
"18673","3467","AirPort","2247","AirPort","8827"
"18674","347","AirPort","833","AirPort","5992"
"18675","1896","AirPort","2303","AirPort","1121"
"18676","3092","AirPort","472","AirPort","3018"
"18677","1443","AirPort","477","AirPort","13816"
"18678","2284","AirPort","1886","AirPort","8118"
"18679","54","AirPort","2226","AirPort","7011"
"18680","527","AirPort","155","AirPort","346"
"18681","1737","AirPort","2656","AirPort","393"
"18682","1271","AirPort","3388","AirPort","5147"
"18683","1029","AirPort","2499","AirPort","13266"
"18684","1677","AirPort","2168","AirPort","14604"
"18685","1837","AirPort","1986","AirPort","12051"
"18686","2558","AirPort","438","AirPort","7730"
"18687","231","AirPort","1858","AirPort","4047"
"18688","3323","AirPort","3369","AirPort","1700"
"18689","3388","AirPort","332","AirPort","8870"
"18690","2440","AirPort","2005","AirPort","4088"
"18691","3104","AirPort","2677","AirPort","8120"
"18692","1414","AirPort","944","AirPort","3874"
"18693","3487","AirPort","2430","AirPort","4020"
"18694","1902","AirPort","3140","AirPort","2559"
"18695","2306","AirPort","857","AirPort","9502"
"18696","3255","AirPort","2690","AirPort","9102"
"18697","2540","AirPort","1889","AirPort","11203"
"18698","518","AirPort","587","AirPort","8846"
"18699","3288","AirPort","541","AirPort","7668"
"18700","2605","AirPort","44","AirPort","11476"
"18701","1938","AirPort","803","AirPort","11474"
"18702","343","AirPort","1209","AirPort","15595"
"18703","671","AirPort","879","AirPort","12321"
"18704","1697","AirPort","2591","AirPort","3883"
"18705","1226","AirPort","777","AirPort","14257"
"18706","3067","AirPort","437","AirPort","15342"
"18707","2973","AirPort","1242","AirPort","14501"
"18708","686","AirPort","779","AirPort","11320"
"18709","3298","AirPort","3473","AirPort","15921"
"18710","2763","AirPort","2886","AirPort","13596"
"18711","157","AirPort","788","AirPort","15522"
"18712","331","AirPort","3339","AirPort","13708"
"18713","2786","AirPort","3214","AirPort","14536"
"18714","683","AirPort","403","AirPort","15365"
"18715","821","AirPort","1167","AirPort","15452"
"18716","3187","AirPort","1343","AirPort","11150"
"18717","2135","AirPort","54","AirPort","13266"
"18718","1335","AirPort","3361","AirPort","13397"
"18719","2118","AirPort","3128","AirPort","14269"
"18720","2788","AirPort","2237","AirPort","742"
"18721","2012","AirPort","2434","AirPort","2965"
"18722","43","AirPort","1479","AirPort","11847"
"18723","318","AirPort","1757","AirPort","10375"
"18724","3371","AirPort","2435","AirPort","818"
"18725","2089","AirPort","1019","AirPort","11456"
"18726","3018","AirPort","1603","AirPort","5967"
"18727","1831","AirPort","2348","AirPort","9224"
"18728","1723","AirPort","1052","AirPort","138"
"18729","2742","AirPort","1322","AirPort","5594"
"18730","924","AirPort","1485","AirPort","15683"
"18731","722","AirPort","320","AirPort","4168"
"18732","3250","AirPort","1433","AirPort","1286"
"18733","1953","AirPort","2220","AirPort","255"
"18734","2937","AirPort","2820","AirPort","15233"
"18735","1341","AirPort","872","AirPort","6627"
"18736","1861","AirPort","518","AirPort","15896"
"18737","2399","AirPort","302","AirPort","10640"
"18738","1833","AirPort","2247","AirPort","581"
"18739","1668","AirPort","1868","AirPort","11774"
"18740","1019","AirPort","908","AirPort","3354"
"18741","656","AirPort","405","AirPort","1766"
"18742","616","AirPort","2906","AirPort","13869"
"18743","2957","AirPort","3286","AirPort","13662"
"18744","820","AirPort","855","AirPort","12781"
"18745","2253","AirPort","3212","AirPort","8172"
"18746","2453","AirPort","174","AirPort","9417"
"18747","708","AirPort","1634","AirPort","14432"
"18748","2142","AirPort","3109","AirPort","12836"
"18749","483","AirPort","2314","AirPort","4174"
"18750","222","AirPort","302","AirPort","5666"
"18751","1315","AirPort","2789","AirPort","5146"
"18752","2993","AirPort","1926","AirPort","5367"
"18753","1828","AirPort","449","AirPort","13436"
"18754","2164","AirPort","2677","AirPort","13461"
"18755","1483","AirPort","2092","AirPort","9267"
"18756","2450","AirPort","3383","AirPort","11515"
"18757","45","AirPort","1071","AirPort","6251"
"18758","3395","AirPort","2935","AirPort","5000"
"18759","1453","AirPort","1667","AirPort","2369"
"18760","1779","AirPort","172","AirPort","1564"
"18761","1056","AirPort","1137","AirPort","11541"
"18762","277","AirPort","2060","AirPort","13957"
"18763","528","AirPort","1801","AirPort","9986"
"18764","91","AirPort","436","AirPort","13187"
"18765","117","AirPort","1535","AirPort","11464"
"18766","2814","AirPort","1871","AirPort","5663"
"18767","1818","AirPort","643","AirPort","10694"
"18768","3250","AirPort","3200","AirPort","7552"
"18769","1423","AirPort","489","AirPort","7966"
"18770","1286","AirPort","3106","AirPort","5218"
"18771","2582","AirPort","1999","AirPort","11456"
"18772","979","AirPort","1967","AirPort","7750"
"18773","877","AirPort","101","AirPort","7489"
"18774","2989","AirPort","1677","AirPort","2788"
"18775","2896","AirPort","909","AirPort","7870"
"18776","352","AirPort","2537","AirPort","1527"
"18777","1957","AirPort","2847","AirPort","5630"
"18778","2440","AirPort","2205","AirPort","12546"
"18779","2704","AirPort","568","AirPort","4937"
"18780","249","AirPort","2863","AirPort","102"
"18781","413","AirPort","3193","AirPort","11111"
"18782","1654","AirPort","1991","AirPort","6617"
"18783","2511","AirPort","933","AirPort","11254"
"18784","1171","AirPort","1660","AirPort","1759"
"18785","3500","AirPort","1404","AirPort","4805"
"18786","1033","AirPort","2736","AirPort","3149"
"18787","991","AirPort","2475","AirPort","6811"
"18788","1169","AirPort","3203","AirPort","6728"
"18789","1096","AirPort","2552","AirPort","11758"
"18790","690","AirPort","2582","AirPort","6903"
"18791","701","AirPort","513","AirPort","6632"
"18792","580","AirPort","96","AirPort","13496"
"18793","2975","AirPort","3433","AirPort","9548"
"18794","1605","AirPort","1067","AirPort","5975"
"18795","3149","AirPort","622","AirPort","118"
"18796","1798","AirPort","1346","AirPort","11856"
"18797","736","AirPort","3030","AirPort","13770"
"18798","2700","AirPort","2800","AirPort","6108"
"18799","1520","AirPort","1679","AirPort","3094"
"18800","861","AirPort","1581","AirPort","4077"
"18801","2198","AirPort","2249","AirPort","10124"
"18802","2529","AirPort","2580","AirPort","5932"
"18803","2473","AirPort","1240","AirPort","10696"
"18804","113","AirPort","3112","AirPort","5386"
"18805","2850","AirPort","1639","AirPort","12049"
"18806","906","AirPort","630","AirPort","11562"
"18807","3467","AirPort","2216","AirPort","11355"
"18808","628","AirPort","1027","AirPort","9614"
"18809","647","AirPort","1581","AirPort","11803"
"18810","632","AirPort","322","AirPort","4975"
"18811","235","AirPort","1950","AirPort","2274"
"18812","1638","AirPort","2514","AirPort","1572"
"18813","2127","AirPort","440","AirPort","13327"
"18814","1165","AirPort","899","AirPort","15892"
"18815","2749","AirPort","735","AirPort","888"
"18816","3044","AirPort","353","AirPort","4384"
"18817","2602","AirPort","1241","AirPort","14362"
"18818","2047","AirPort","1883","AirPort","4836"
"18819","3062","AirPort","1024","AirPort","14166"
"18820","887","AirPort","2809","AirPort","2932"
"18821","1873","AirPort","26","AirPort","6671"
"18822","1630","AirPort","731","AirPort","15846"
"18823","1169","AirPort","1575","AirPort","14368"
"18824","1043","AirPort","1432","AirPort","7993"
"18825","2567","AirPort","683","AirPort","9950"
"18826","968","AirPort","2758","AirPort","15592"
"18827","3213","AirPort","1434","AirPort","376"
"18828","1559","AirPort","2099","AirPort","4685"
"18829","573","AirPort","210","AirPort","828"
"18830","3167","AirPort","897","AirPort","8094"
"18831","1611","AirPort","1081","AirPort","3032"
"18832","279","AirPort","595","AirPort","2081"
"18833","635","AirPort","2218","AirPort","3113"
"18834","2400","AirPort","1128","AirPort","2980"
"18835","1005","AirPort","1815","AirPort","11363"
"18836","2216","AirPort","1976","AirPort","14680"
"18837","2784","AirPort","2657","AirPort","13841"
"18838","2404","AirPort","3000","AirPort","1801"
"18839","46","AirPort","565","AirPort","5315"
"18840","1126","AirPort","1635","AirPort","7532"
"18841","2389","AirPort","2710","AirPort","6474"
"18842","868","AirPort","2202","AirPort","6862"
"18843","933","AirPort","1199","AirPort","15572"
"18844","2244","AirPort","3098","AirPort","7811"
"18845","3315","AirPort","3416","AirPort","2986"
"18846","2473","AirPort","3314","AirPort","725"
"18847","859","AirPort","3401","AirPort","15323"
"18848","2387","AirPort","78","AirPort","6316"
"18849","1823","AirPort","1427","AirPort","10847"
"18850","1180","AirPort","455","AirPort","8099"
"18851","2741","AirPort","1569","AirPort","14196"
"18852","7","AirPort","1058","AirPort","11040"
"18853","2015","AirPort","2722","AirPort","13090"
"18854","379","AirPort","3115","AirPort","14035"
"18855","854","AirPort","3354","AirPort","3675"
"18856","985","AirPort","1921","AirPort","6561"
"18857","1503","AirPort","1713","AirPort","5165"
"18858","3315","AirPort","1787","AirPort","12017"
"18859","294","AirPort","3306","AirPort","8286"
"18860","881","AirPort","192","AirPort","3011"
"18861","2423","AirPort","338","AirPort","8911"
"18862","13","AirPort","906","AirPort","1166"
"18863","1868","AirPort","2116","AirPort","5798"
"18864","490","AirPort","3340","AirPort","1728"
"18865","2153","AirPort","3396","AirPort","13344"
"18866","583","AirPort","422","AirPort","12996"
"18867","3271","AirPort","1166","AirPort","3033"
"18868","3499","AirPort","747","AirPort","1200"
"18869","549","AirPort","1081","AirPort","2961"
"18870","2163","AirPort","1257","AirPort","6733"
"18871","1061","AirPort","2927","AirPort","10495"
"18872","1039","AirPort","886","AirPort","6440"
"18873","2625","AirPort","2819","AirPort","4173"
"18874","881","AirPort","2457","AirPort","1767"
"18875","179","AirPort","25","AirPort","2396"
"18876","2059","AirPort","2694","AirPort","3669"
"18877","3444","AirPort","2836","AirPort","3037"
"18878","2975","AirPort","371","AirPort","2685"
"18879","2493","AirPort","1358","AirPort","15046"
"18880","3416","AirPort","1299","AirPort","5058"
"18881","3005","AirPort","415","AirPort","9686"
"18882","2358","AirPort","1323","AirPort","3792"
"18883","2464","AirPort","1570","AirPort","2003"
"18884","3252","AirPort","1241","AirPort","297"
"18885","1789","AirPort","112","AirPort","5883"
"18886","996","AirPort","1817","AirPort","15016"
"18887","810","AirPort","2310","AirPort","9964"
"18888","452","AirPort","566","AirPort","14562"
"18889","3081","AirPort","714","AirPort","2571"
"18890","1471","AirPort","611","AirPort","3677"
"18891","2714","AirPort","3498","AirPort","6144"
"18892","2066","AirPort","3405","AirPort","846"
"18893","845","AirPort","2043","AirPort","7749"
"18894","2716","AirPort","896","AirPort","738"
"18895","3464","AirPort","838","AirPort","12438"
"18896","2308","AirPort","693","AirPort","14883"
"18897","1953","AirPort","3147","AirPort","15928"
"18898","2259","AirPort","1076","AirPort","12698"
"18899","1750","AirPort","3047","AirPort","14215"
"18900","1780","AirPort","1704","AirPort","5756"
"18901","1568","AirPort","2989","AirPort","2987"
"18902","1540","AirPort","3030","AirPort","2311"
"18903","456","AirPort","1813","AirPort","6198"
"18904","1732","AirPort","2737","AirPort","3417"
"18905","2552","AirPort","609","AirPort","11092"
"18906","162","AirPort","129","AirPort","1565"
"18907","2949","AirPort","2973","AirPort","6821"
"18908","1521","AirPort","397","AirPort","13759"
"18909","204","AirPort","3466","AirPort","14984"
"18910","2297","AirPort","3078","AirPort","14156"
"18911","74","AirPort","1755","AirPort","10167"
"18912","1175","AirPort","2932","AirPort","1010"
"18913","1530","AirPort","2290","AirPort","7270"
"18914","291","AirPort","2444","AirPort","14591"
"18915","3334","AirPort","3415","AirPort","1753"
"18916","2602","AirPort","1130","AirPort","4424"
"18917","1625","AirPort","886","AirPort","1640"
"18918","877","AirPort","2668","AirPort","3906"
"18919","2439","AirPort","1226","AirPort","6258"
"18920","1838","AirPort","2713","AirPort","11066"
"18921","2472","AirPort","2071","AirPort","9860"
"18922","2927","AirPort","2810","AirPort","6285"
"18923","2337","AirPort","2189","AirPort","4745"
"18924","2991","AirPort","3261","AirPort","12783"
"18925","2472","AirPort","1297","AirPort","5556"
"18926","2970","AirPort","1655","AirPort","13625"
"18927","649","AirPort","2845","AirPort","10828"
"18928","2543","AirPort","655","AirPort","9117"
"18929","41","AirPort","3243","AirPort","4268"
"18930","764","AirPort","694","AirPort","923"
"18931","2500","AirPort","284","AirPort","1929"
"18932","2985","AirPort","654","AirPort","12660"
"18933","1116","AirPort","861","AirPort","4986"
"18934","2033","AirPort","106","AirPort","14832"
"18935","2827","AirPort","2275","AirPort","12615"
"18936","2895","AirPort","430","AirPort","12273"
"18937","378","AirPort","1857","AirPort","7567"
"18938","185","AirPort","3409","AirPort","8936"
"18939","1566","AirPort","339","AirPort","9360"
"18940","2189","AirPort","68","AirPort","5283"
"18941","2849","AirPort","285","AirPort","9648"
"18942","657","AirPort","899","AirPort","2387"
"18943","296","AirPort","1630","AirPort","7328"
"18944","1215","AirPort","2310","AirPort","13152"
"18945","2190","AirPort","1700","AirPort","5544"
"18946","2240","AirPort","2916","AirPort","2503"
"18947","3143","AirPort","596","AirPort","5526"
"18948","1694","AirPort","1572","AirPort","13846"
"18949","937","AirPort","2999","AirPort","14175"
"18950","2235","AirPort","314","AirPort","12437"
"18951","1885","AirPort","3009","AirPort","4506"
"18952","283","AirPort","3192","AirPort","11552"
"18953","2295","AirPort","736","AirPort","9605"
"18954","1653","AirPort","1444","AirPort","2852"
"18955","2168","AirPort","1497","AirPort","10853"
"18956","2522","AirPort","1207","AirPort","15009"
"18957","2012","AirPort","875","AirPort","15763"
"18958","833","AirPort","1515","AirPort","10755"
"18959","2390","AirPort","3421","AirPort","13102"
"18960","1336","AirPort","450","AirPort","2909"
"18961","2787","AirPort","2409","AirPort","1438"
"18962","1369","AirPort","127","AirPort","2256"
"18963","2858","AirPort","2907","AirPort","14037"
"18964","2889","AirPort","3339","AirPort","8900"
"18965","2565","AirPort","2602","AirPort","3757"
"18966","1052","AirPort","1921","AirPort","2026"
"18967","2550","AirPort","947","AirPort","15573"
"18968","3311","AirPort","486","AirPort","9371"
"18969","3453","AirPort","1054","AirPort","2099"
"18970","442","AirPort","2796","AirPort","6756"
"18971","53","AirPort","3059","AirPort","10377"
"18972","388","AirPort","2334","AirPort","11284"
"18973","213","AirPort","2782","AirPort","4914"
"18974","169","AirPort","1440","AirPort","3702"
"18975","693","AirPort","1683","AirPort","6970"
