"id","Name","Latitude","Longitude"
"7438","Jonesport","-12.683365","177.097931"
"7439","West Gloria","-67.856051","-76.759041"
"7440","Terrifort","6.6392105","91.052565"
"7441","Simonhaven","-27.554986","104.166232"
"7442","North Joseph","-0.678401","-74.518044"
"7443","North Jose","-86.742617","154.771042"
"7444","Howellborough","-64.2770605","-162.829911"
"7445","Jonestown","50.696400","-73.908562"
"7446","Port Timothymouth","-45.739489","154.620971"
"7447","Josephshire","-34.406421","157.618137"
"7448","Munozbury","37.989352","-0.383691"
"7449","Pittsfurt","-44.0147315","153.395930"
"7450","Nicholasfurt","30.462934","7.822058"
"7451","Ramseystad","51.617694","100.308497"
"7452","South Cynthia","-48.558068","13.091576"
"7453","New Martinport","66.722568","-124.608914"
"7454","Davishaven","27.5531775","-13.102569"
"7455","Andreashire","-53.120261","91.319996"
"7456","North Hayden","8.7273915","54.461181"
"7457","North Derrick","52.8875425","25.131361"
"7458","Davidview","32.600221","-50.964029"
"7459","East John","36.351897","-91.083387"
"7460","Carolbury","-12.946902","25.208759"
"7461","West Christina","66.548075","-153.715443"
"7462","Lake Russell","74.038557","174.368969"
"7463","Gonzalezhaven","-17.154276","-168.030725"
"7464","Port Jennifer","86.8958465","80.086064"
"7465","Scottshire","-39.9703125","123.160282"
"7466","Traciefort","71.1518745","141.554129"
"7467","Michaelmouth","-36.8142015","37.433257"
"7468","Port Christine","6.4550875","-138.829649"
"7469","Jessicaville","4.062151","32.041181"
"7470","Williamview","-73.2468875","40.406776"
"7471","Brownland","-64.455828","-11.361185"
"7472","Angelaburgh","-49.5827465","39.932995"
"7473","New Brenda","-85.4576285","-35.005341"
"7474","North Heatherborough","12.113807","2.176474"
"7475","East Leroymouth","39.8419585","26.199395"
"7476","New Amanda","77.078369","40.019651"
"7477","East Micheleville","50.9112845","110.525443"
"7478","South Vanessaside","-55.204148","40.470648"
"7479","East Emilyfort","-82.286559","-49.997666"
"7480","Beckerborough","15.347660","-122.692583"
"7481","West Laura","72.1020825","73.113053"
"7482","Port Taylor","-61.0169295","-41.590590"
"7483","South Amberstad","-88.188165","-88.629160"
"7484","New Ryanburgh","47.0425785","173.801057"
"7485","South Christina","-52.006531","37.966843"
"7486","Robertview","62.2014395","164.350627"
"7487","South Rachel","56.934627","86.625338"
"7488","Port Pamelaburgh","16.590687","97.725972"
"7489","West Richardchester","-11.8063915","7.320007"
"7490","North Randallburgh","-66.033324","152.457396"
"7491","Codyview","-69.482999","54.568204"
"7492","New Annestad","70.4986905","-157.292186"
"7493","South Kristopherchester","32.3180325","-128.076537"
"7494","Paulberg","-1.3383435","160.708307"
"7495","New Brentview","53.091144","169.303300"
"7496","North Thomasburgh","1.722817","101.783524"
"7497","East Taylortown","83.5483825","-139.221471"
"7498","West Marieburgh","-23.9653265","31.361443"
"7499","Lake Kennethside","-25.727558","-47.122304"
"7500","Smithmouth","-47.7721415","15.905898"
"7501","Estradaview","-51.0275155","149.257665"
"7502","Port Alec","-51.6890655","-139.215385"
"7503","Zhangshire","86.3223185","6.063349"
"7504","Joneston","-74.1315575","78.835209"
"7505","New Caitlin","86.533252","-28.154638"
"7506","West Rebeccaton","2.8615605","164.792689"
"7507","East Ronaldbury","-6.448632","-177.102617"
"7508","Paigeview","-43.1929785","-47.729574"
"7509","Melissastad","-14.4697525","52.602392"
"7510","West Christinashire","17.9610925","-82.199060"
"7511","New Susanview","-79.0426845","-35.209205"
"7512","Mcguireton","-35.8313675","104.127317"
"7513","Port Ryanville","-52.161635","-18.763191"
"7514","New Hannah","-74.0931995","-113.697812"
"7515","Haleyfurt","-46.3469415","49.852279"
"7516","Ethanmouth","79.8423625","-43.358375"
"7517","Jasonview","24.8936775","-43.770440"
"7518","Jennifershire","-30.2271075","-80.527108"
"7519","Lake Grace","-27.6571825","-144.525143"
"7520","Lake David","25.5527955","33.889096"
"7521","Lake Mollyland","-81.308702","124.373262"
"7522","Martinhaven","-23.178023","7.120485"
"7523","North Johntown","-86.1902445","-36.850837"
"7524","New Tim","-81.8618985","162.377463"
"7525","Tonyamouth","17.335206","-42.867190"
"7526","North Preston","88.777335","-52.103100"
"7527","Port Gregorytown","0.710472","113.509052"
"7528","Kaiserton","76.257353","28.766916"
"7529","Dianaland","53.0143955","-93.819337"
"7530","Faulknershire","-33.739189","-25.372945"
"7531","West Jessicaville","10.878872","44.772836"
"7532","Brookebury","30.265753","133.033594"
"7533","North Casey","82.898164","170.897436"
"7534","Burgessberg","-8.639546","104.775549"
"7535","Grahammouth","-35.074028","115.840105"
"7536","West Stephaniefort","-41.544800","-36.539468"
"7537","North Randy","45.456379","-31.879744"
"7538","East Breannamouth","-4.3660155","-101.096730"
"7539","East Samanthaport","66.266781","-19.166059"
"7540","East Crystalshire","-63.344137","43.127157"
"7541","Woodsmouth","-35.570464","-120.430403"
"7542","West Jason","-63.1938655","70.435975"
"7543","Paulaburgh","-62.741169","139.558249"
"7544","Port Bryan","-10.815623","-36.215461"
"7545","East Davidfort","-0.8737425","85.198423"
"7546","Ballardburgh","27.4001055","5.242880"
"7547","New Daniel","-18.393784","-48.790246"
"7548","North Jeffrey","-71.6408415","-179.160586"
"7549","New Devinmouth","-45.9255395","-76.956194"
"7550","New Peter","-87.4685615","-1.801073"
"7551","East Katherinebury","-26.291690","-179.448225"
"7552","Michealview","-78.3636565","14.678392"
"7553","Hunterview","-71.7817895","140.691655"
"7554","New Caitlin","7.4602025","-15.969221"
"7555","Floresburgh","-19.339056","26.093174"
"7556","Sheilaburgh","7.6164785","30.685689"
"7557","Myersport","88.329175","-103.660654"
"7558","Johnsonmouth","-1.5108625","49.926197"
"7559","Gloverview","26.093699","-106.136400"
"7560","North Joshua","72.761089","14.193813"
"7561","East Destiny","34.5294995","110.931406"
"7562","Angelaview","60.154240","56.320234"
"7563","South Julie","-41.7837325","2.511776"
"7564","Claudiaview","58.8714065","64.297249"
"7565","Paulamouth","-80.9455255","-115.851293"
"7566","Michaelchester","-53.289364","-134.083136"
"7567","Clarkside","62.7682995","135.169366"
"7568","Gonzalezburgh","-9.356644","-26.352148"
"7569","West Darleneport","-56.573757","-56.618455"
"7570","Lake Andre","-39.771845","-169.220267"
"7571","West Sarahville","72.6430785","-5.736285"
"7572","New Heather","71.658111","153.083336"
"7573","Lindseybury","-83.6829555","2.095699"
"7574","North Scottmouth","81.382039","-139.736975"
"7575","Jennifershire","-16.5293745","63.239393"
"7576","Dylanmouth","9.8128685","167.898429"
"7577","Estradaport","58.727456","112.225474"
"7578","Lake Gailport","-89.278729","14.702333"
"7579","Churchton","18.2871255","-170.028778"
"7580","Josephshire","-15.590797","-41.996783"
"7581","Kathrynshire","-83.3043575","-158.021933"
"7582","Kimberg","58.297193","-131.060999"
"7583","Lake Sallyfurt","84.9882495","-119.282352"
"7584","Trevorbury","-89.5185195","113.427307"
"7585","South Kathleenburgh","-47.8056715","-142.815887"
"7586","South Kevin","23.285150","163.503630"
"7587","East James","66.8517245","167.222023"
"7588","Port Micheal","-78.9056215","-52.068288"
"7589","Port Deniseburgh","30.259673","108.783885"
"7590","East Kimberlyport","-85.8427585","-163.752143"
"7591","Port Katrinaborough","-80.1505155","135.196485"
"7592","Daughertytown","22.915127","-58.446905"
"7593","Moniquestad","86.2949885","-120.545876"
"7594","East Nancyfurt","-9.4415635","-24.619404"
"7595","Lake Davidbury","-27.967971","96.593354"
"7596","East Jamesland","89.1021035","29.652071"
"7597","North Samuelton","-82.665918","-128.817543"
"7598","Larryside","77.472685","55.798332"
"7599","South Sydney","-60.9762125","-22.599041"
"7600","Lake Patriciaburgh","-15.4693065","-125.291496"
"7601","New Daniel","-64.8924575","142.603368"
"7602","Kimberlyfurt","4.9944565","-142.625554"
"7603","Port Ronald","-87.742530","-137.945700"
"7604","North Nicholemouth","-56.663328","4.935955"
"7605","East Jillian","2.7285255","-147.398518"
"7606","Port Julia","-31.885289","-58.416349"
"7607","Christopherside","-49.787073","-161.168088"
"7608","Sueville","89.416254","109.973241"
"7609","Browningmouth","30.3588495","-42.329261"
"7610","Port Nicholas","44.9672775","160.741699"
"7611","Whitneyport","-27.960861","-175.725412"
"7612","Geraldhaven","-62.9565895","-6.947476"
"7613","South Sherryburgh","-22.502083","15.205762"
"7614","Annettehaven","-78.221699","16.900893"
"7615","New Thomaston","-69.4555845","-150.801216"
"7616","Hudsonside","29.666515","-78.747510"
"7617","New Michelle","-86.0695105","-148.197247"
"7618","Brendaburgh","-41.6914225","109.512366"
"7619","New Johnchester","-66.7553415","164.762827"
"7620","Port Marciaville","85.571057","-45.683947"
"7621","Burchstad","84.3232785","-120.401285"
"7622","East Karen","38.644376","-3.533023"
"7623","Port Phillip","85.176270","54.989911"
"7624","Port Melissa","68.2761545","119.980703"
"7625","Port Cassiemouth","28.6731795","108.203719"
"7626","Port Thomasmouth","46.7233995","61.443406"
"7627","Deanborough","0.8985715","167.490227"
"7628","New Michaelfort","-9.0946365","-37.167169"
"7629","East Johnbury","-33.8783205","119.210204"
"7630","Lake Loganborough","17.6518165","41.344545"
"7631","Mcculloughland","58.0404855","-142.677697"
"7632","Vasquezchester","-41.732807","-20.202561"
"7633","South Brent","30.9671255","160.357167"
"7634","Port Kelly","14.982383","-56.383278"
"7635","Angelaport","-26.454473","-128.287967"
"7636","New Jeffrey","22.9950245","0.958819"
"7637","Port Bryce","-2.8212535","40.968062"
"7638","Gonzalesbury","10.0852925","16.873398"
"7639","Stevensfurt","-47.927468","-27.272909"
"7640","Melissaville","3.362214","160.933075"
"7641","North Jason","3.0192055","-81.267405"
"7642","New Anna","-73.393789","-119.110128"
"7643","Brownbury","-19.082667","-108.894375"
"7644","New Phillipside","-54.694659","20.902480"
"7645","Gouldfurt","-28.1411545","68.700480"
"7646","Sarahburgh","31.783556","-27.561111"
"7647","West Alexanderside","59.349435","113.167689"
"7648","Jeffersonview","32.036228","-39.666669"
"7649","South Micheleside","36.0688265","-136.915609"
"7650","New Frankberg","25.961188","110.054545"
"7651","Josefurt","-52.7160405","-158.798451"
"7652","Port Williammouth","-5.4543635","-83.309697"
"7653","New Zacharytown","-52.3159555","111.140193"
"7654","North Nathan","-5.152078","-102.880271"
"7655","Blanchardland","32.6526425","-53.640653"
"7656","Reyesside","-67.737425","64.739298"
"7657","Lake Brandonview","8.7327865","-128.626145"
"7658","Janiceview","88.4681685","-125.430901"
"7659","Adamberg","-33.8658475","107.941759"
"7660","Kimfort","-19.518088","-93.839444"
"7661","Timothymouth","-26.5873345","-78.540066"
"7662","South Stephanie","16.742517","-178.081238"
"7663","Ericchester","-0.2081535","-47.228192"
"7664","Pattybury","-73.4377345","76.893511"
"7665","Port Alexis","-52.0229575","71.067007"
"7666","Anthonyville","88.8041735","-171.364564"
"7667","West Kristen","9.3411195","-1.820973"
"7668","Spenceport","-3.015933","56.272790"
"7669","South Joeview","51.5663455","71.424747"
"7670","South Steven","1.0556355","4.178551"
"7671","Williamsport","-30.484253","-132.067453"
"7672","West Samantha","-74.8715625","-135.273143"
"7673","West Dustinton","78.0116455","-160.376795"
"7674","Jenniferborough","-55.4949985","40.147276"
"7675","Jessicaborough","-80.0653195","-173.819658"
"7676","Lake Amber","85.1039565","125.635244"
"7677","Vanessafort","26.3719255","133.591628"
"7678","Hallport","32.8450335","61.618498"
"7679","East Christian","80.3913345","155.750736"
"7680","West Jessica","78.673579","-145.349684"
"7681","South Amandamouth","-54.008861","-135.377512"
"7682","Acostaton","71.535905","68.282407"
"7683","North Anthony","26.3979295","-19.991233"
"7684","Solomonburgh","27.351295","25.556726"
"7685","New Johnathanfurt","25.580036","56.588426"
"7686","Bowmanberg","-17.1206765","-145.557624"
"7687","North Briana","-56.512627","-48.342152"
"7688","New Lawrence","75.1338125","-109.382218"
"7689","New Tracychester","13.471500","164.511555"
"7690","Amyport","61.263531","32.541008"
"7691","South Kim","-66.830334","147.578070"
"7692","Holmesburgh","42.686318","-54.971164"
"7693","Garciamouth","72.340156","35.864460"
"7694","Mitchellmouth","-6.760688","122.104841"
"7695","Lake Alvin","-67.695513","-173.733722"
"7696","Alanbury","-66.8466785","-29.335811"
"7697","East Lauraborough","-85.0145435","-9.596974"
"7698","East Cynthia","-25.048752","-85.321062"
"7699","Corymouth","11.8118495","100.574280"
"7700","Port Christineborough","54.987738","101.305548"
"7701","New Donald","-8.0171055","88.954765"
"7702","Barnesville","42.048786","38.158329"
"7703","Port Heather","37.597268","-70.269714"
"7704","Carlosbury","-41.9671675","42.345145"
"7705","Lake Andrewborough","37.346274","61.597684"
"7706","Trujilloburgh","-37.280662","111.535434"
"7707","Huntermouth","3.2067575","-109.897679"
"7708","East Jonathantown","-73.951025","53.989674"
"7709","New Anthonyton","60.182074","89.236644"
"7710","North Lindseyland","27.4578015","67.862592"
"7711","Westmouth","-81.2665225","145.722332"
"7712","Maddoxshire","-24.4847485","77.611206"
"7713","Port Michael","-17.775871","-90.396857"
"7714","Mooreland","-40.4320875","-73.277477"
"7715","Perezton","-13.180393","104.606197"
"7716","Port Mary","-21.1347305","136.971299"
"7717","Gallegoston","76.8679165","-109.020757"
"7718","New Louis","23.779712","71.659763"
"7719","Robertsonburgh","46.837827","-46.860331"
"7720","Mooretown","-48.848068","38.940560"
"7721","Bakerview","-70.088027","115.321008"
"7722","West Jennifermouth","80.3068215","166.194760"
"7723","Jonesberg","2.228604","11.215247"
"7724","Amyville","-75.0572985","113.989540"
"7725","West Madisonburgh","84.0711315","161.965070"
"7726","Mistyfurt","66.357624","-59.603440"
"7727","South Barbara","-86.672222","-7.435227"
"7728","Oconnellhaven","-78.128794","-130.658839"
"7729","Brownview","-42.125173","-53.913408"
"7730","Watsonport","-15.826003","-103.221539"
"7731","Scottstad","-87.3483955","100.468149"
"7732","Port Heather","-73.240584","-177.243623"
"7733","Nicholsville","76.290670","63.028204"
"7734","South Jerrymouth","-88.0940225","153.547161"
"7735","Jessicafurt","-79.431982","-178.630885"
"7736","Wadefurt","-17.5105935","-59.157602"
"7737","North John","-23.2890365","121.167224"
"7738","Port Heatherfurt","29.6313005","-165.334400"
"7739","North Amanda","-20.644772","-46.698554"
"7740","Brendaborough","59.8262775","5.764688"
"7741","Jasonburgh","-35.897887","-159.413016"
"7742","Fisherfort","62.0558185","120.791187"
"7743","Lake Terribury","-73.681603","-145.183179"
"7744","West Sara","62.287739","-173.528116"
"7745","Catherineberg","-66.704880","-135.486806"
"7746","Garyport","-83.8028175","30.604067"
"7747","Lake Carrieshire","-10.646800","-56.041171"
"7748","East Jessicaport","-60.522808","70.220029"
"7749","Port Vanessamouth","12.4728415","-103.752620"
"7750","Josephfort","14.397333","-153.000447"
"7751","Booneville","-38.4212045","-179.526450"
"7752","New Colin","57.905559","-41.806309"
"7753","North Kenneth","88.322689","-4.025032"
"7754","Hillville","14.075113","-104.003479"
"7755","Elliottberg","-30.979147","-159.089498"
"7756","East Marissa","12.456676","179.904648"
"7757","Port Calvinchester","4.5609005","-167.360385"
"7758","South Kathy","-74.2161195","-10.482866"
"7759","New Brandon","89.146670","-166.585265"
"7760","Port Chelsea","-54.6871215","23.319377"
"7761","Lake Davidmouth","-4.3386855","-18.030136"
"7762","South Anneshire","-66.369214","-94.155776"
"7763","Williamsbury","-27.8630095","163.544004"
"7764","Lindashire","-65.462363","-173.666996"
"7765","Lake Lauriebury","-0.397872","127.595668"
"7766","Phillipsmouth","45.392057","44.901194"
"7767","East Alexisside","-29.6196655","68.754015"
"7768","New Patrickside","34.3576525","-12.302655"
"7769","South Jasmineport","23.088134","-168.823594"
"7770","Port Eric","30.415232","-80.902978"
"7771","New Dylan","69.246511","-56.134894"
"7772","East Jonathanborough","24.946987","116.877925"
"7773","Campbellstad","87.620195","162.172304"
"7774","North Jean","-70.1025845","-13.710246"
"7775","Patrickland","28.7500245","-134.331803"
"7776","Nataliehaven","-40.3935645","-167.989761"
"7777","West Raymondbury","88.469943","-95.696503"
"7778","Whitestad","-89.509737","-4.933521"
"7779","Floresfort","-47.8732505","-45.569733"
"7780","New Michaelberg","83.906213","-123.391206"
"7781","North Lynnshire","0.196041","-127.244522"
"7782","Williamsport","-38.962863","-26.680210"
"7783","East Danaview","-49.6430045","65.259548"
"7784","New Michael","72.544469","150.713617"
"7785","South Elizabethside","-60.8792575","67.298825"
"7786","Joseland","49.3936395","48.930719"
"7787","Deniseport","81.246499","144.884266"
"7788","Barryberg","-61.3984745","-89.251047"
"7789","Poolehaven","25.8207145","-155.269885"
"7790","Orrside","-15.392029","-88.737501"
"7791","Michaelmouth","-56.6222105","-176.721926"
"7792","South Daniel","-71.8012545","-174.276990"
"7793","Port Richardfurt","78.6024585","147.553391"
"7794","Port Michaelberg","57.851635","12.156755"
"7795","Cooperbury","-72.752968","9.664604"
"7796","Jesseton","1.326663","-118.590726"
"7797","New Stephaniechester","85.4717165","-128.463631"
"7798","South Julieberg","0.1847195","-17.019538"
"7799","Caldwellfort","-84.2291845","-101.081213"
"7800","Port Thomashaven","74.695010","-67.609466"
"7801","Jacobshire","-17.290461","-104.533579"
"7802","North Eric","-70.7418105","98.256005"
"7803","Lake Conniemouth","-8.6013095","-144.145777"
"7804","East Brenda","-4.1229195","34.065706"
"7805","Petersonport","70.617114","-12.733160"
"7806","North Theodoreshire","-53.958061","-168.996086"
"7807","Stoneville","-4.877944","-62.189291"
"7808","Port Katherine","-20.4588265","-40.808184"
"7809","New Brian","-5.439566","5.541912"
"7810","Kimshire","21.163973","113.695794"
"7811","New Marcus","-26.073001","-153.222255"
"7812","New Timothy","62.267945","38.067859"
"7813","Port Jennatown","-72.3930625","51.061305"
"7814","Armstrongmouth","43.3880485","-115.269438"
"7815","Myersmouth","-4.1636335","126.420728"
"7816","Port Mark","59.5652155","-129.557436"
"7817","East Ryan","45.299712","-127.264168"
"7818","Carpentershire","-59.0377985","-35.837168"
"7819","Port Brittanyshire","80.856156","25.015663"
"7820","South Carl","-7.712214","-62.640422"
"7821","Randymouth","-30.5118655","67.307767"
"7822","Sonyastad","-73.632194","167.504952"
"7823","Carlachester","-89.7089425","-44.740981"
"7824","Barryside","-64.1232315","-175.782991"
"7825","Willieberg","51.3020395","24.562696"
"7826","Cortezborough","-33.592632","-14.316856"
"7827","Colleenstad","-17.1182875","-140.536031"
"7828","New Ashley","-8.952566","-38.142791"
"7829","Edwardside","-84.737284","33.703159"
"7830","New Christopher","-20.7413035","145.040684"
"7831","Lake Ryan","2.657044","-63.957204"
"7832","Jamesstad","-30.011049","81.469495"
"7833","Port Willieville","-29.216404","-70.048057"
"7834","West Maryville","30.430210","-30.829794"
"7835","Phillipsmouth","-55.827796","56.093608"
"7836","Nelsonfort","-39.248708","11.216754"
"7837","West James","58.3071805","102.334049"
"7838","Katherineside","-66.747226","55.204616"
"7839","Simsstad","-73.3975085","4.049695"
"7840","Blackland","37.012206","-77.668183"
"7841","New Tamara","52.0683835","82.136610"
"7842","West Kellyview","55.8446295","-42.184878"
"7843","South Audreyshire","-6.2655885","173.853680"
"7844","East Paul","39.597720","95.866496"
"7845","Amandachester","14.4762985","-138.410763"
"7846","North Stephaniefort","-45.2458735","64.161834"
"7847","Howardstad","16.5444165","13.974943"
"7848","Richardmouth","36.297552","-102.295688"
"7849","East Travis","6.498940","113.152210"
"7850","Lake Christopherstad","71.4948295","-29.492615"
"7851","North James","81.776977","-57.728716"
"7852","Thompsonborough","-13.5207925","-177.765926"
"7853","Janethaven","88.1722545","88.277738"
"7854","Johnsonchester","-44.1164725","152.185287"
"7855","Gutierrezmouth","-82.851393","-82.215273"
"7856","North Janet","27.351712","-142.184328"
"7857","Haleyton","-74.821228","-60.076408"
"7858","East Jostad","32.140336","59.040071"
"7859","North Jamie","-8.4424135","-158.067224"
"7860","North Adamburgh","15.499926","108.981855"
"7861","Mirandafurt","-11.6984865","68.229539"
"7862","Kaufmanside","83.471817","103.567377"
"7863","East Amyborough","-1.4777845","-155.414336"
"7864","Karenberg","-68.064858","-70.998666"
"7865","East Claire","-70.6727315","72.956816"
"7866","South Antoniofort","69.608968","76.446711"
"7867","East Hunterhaven","7.028737","2.706939"
"7868","Lake Wendystad","24.5091145","98.788129"
"7869","North Mark","82.6584885","-27.811433"
"7870","Morganville","63.9468545","-8.932140"
"7871","Fowlerbury","27.341942","-32.220620"
"7872","East Donna","75.326275","177.535463"
"7873","New Jameshaven","38.2999625","37.178138"
"7874","Michelleview","7.161205","103.295338"
"7875","South Carolstad","-14.569057","136.967739"
"7876","East Jennifer","23.215922","9.684014"
"7877","Wrightchester","3.659444","6.715533"
"7878","New Johnfurt","64.316624","-60.412419"
"7879","East Wendy","-3.0995205","58.818303"
"7880","Valdezhaven","52.7666345","47.162678"
"7881","West Ronald","2.852977","47.132938"
"7882","East Alice","-13.595605","148.936811"
"7883","East Brianfort","-24.862622","23.495213"
"7884","Duanefurt","86.4100785","127.091556"
"7885","Brendaside","-66.977759","-117.286762"
"7886","Port Angelaview","88.4477075","114.272805"
"7887","Brewerchester","-26.797959","-35.316362"
"7888","Timothyside","-16.1965435","159.849216"
"7889","South Trevorborough","9.456482","68.786192"
"7890","Port Heather","-3.717434","-107.538816"
"7891","Welchshire","-53.7223665","-149.265147"
"7892","Ashleyside","-9.489276","146.011548"
"7893","Port Kimberly","45.008127","-28.148852"
"7894","Bellborough","44.678021","138.071631"
"7895","Kathrynfurt","26.4011115","-114.473289"
"7896","Cooperfurt","34.8371185","-112.468561"
"7897","Acostaville","-38.6468705","-38.022794"
"7898","Howellmouth","36.2849795","158.260240"
"7899","Myersberg","-49.539465","53.708759"
"7900","South Craighaven","-7.579181","-67.504604"
"7901","Eddiebury","43.4021665","117.466726"
"7902","Garciahaven","-46.737372","0.105633"
"7903","East Edwardfurt","20.5350485","-60.957813"
"7904","North David","22.1569115","129.187647"
"7905","Huntview","-85.598003","-113.595603"
"7906","Freemanhaven","62.1676425","104.213429"
"7907","East Scott","-9.5790915","-13.833172"
"7908","Lake Joshuamouth","-79.327367","-133.684449"
"7909","South Gabriellefurt","87.124900","-142.618710"
"7910","Lake Shelleyshire","55.1904575","-2.469785"
"7911","Xaviermouth","-23.528244","127.101943"
"7912","Matthewfurt","-31.220009","-32.123624"
"7913","West Elizabethhaven","-47.6645075","-75.392113"
"7914","West Lauraport","3.974488","61.136355"
"7915","Mcfarlandbury","-55.946256","162.102625"
"7916","Turnerfort","49.725812","149.885928"
"7917","Lake Kristen","-32.6039845","-179.584278"
"7918","West Kimberly","-56.510120","-176.129367"
"7919","Nicholasside","68.837338","-116.259994"
"7920","Dustinport","-60.371749","-0.880190"
"7921","Allenview","28.920477","-156.382588"
"7922","North Brittany","0.8808095","-61.587529"
"7923","South Kevin","-17.6320765","-53.719168"
"7924","Hamiltonberg","-18.1003335","-133.672867"
"7925","West David","64.289714","-162.337156"
"7926","Kelleystad","-18.9940215","-176.051440"
"7927","Aprilshire","-66.474896","108.867183"
"7928","Wallaceberg","49.3440355","32.989079"
"7929","Port Courtneyhaven","-25.8161635","156.614191"
"7930","Port Brettton","-68.3948905","-45.065951"
"7931","Lake John","67.9399745","-171.314991"
"7932","South Susan","-61.028913","-133.123538"
"7933","Port Edward","76.768967","135.177602"
"7934","Johnsonside","-15.2287955","108.889392"
"7935","East Bruce","23.7831485","57.068193"
"7936","Morrisonland","-78.600532","103.776915"
"7937","North Kimberly","-39.5229035","-47.576658"
"7938","West Robert","-1.291724","100.819443"
"7939","Angelaberg","73.397616","172.729529"
"7940","Stevenmouth","34.187795","-59.251610"
"7941","Port Jasonfurt","41.3014235","-85.726560"
"7942","Christopherport","13.791626","-101.473280"
"7943","Markbury","-1.914315","-161.468986"
"7944","West Williamton","-18.9687415","3.404568"
"7945","North Brian","80.0320275","-149.649851"
"7946","Rojasmouth","28.756638","162.698444"
"7947","Thomasburgh","24.728029","22.269768"
"7948","New Bryan","76.475739","-89.962357"
"7949","Michaelport","28.7163405","126.639111"
"7950","West Jennyhaven","-16.887497","101.326033"
"7951","New Jamesburgh","19.9301005","-1.609901"
"7952","Lake Garyport","83.245408","-120.777546"
"7953","Lake Kimberlyton","-78.898428","104.310692"
"7954","Jenniferfort","74.657477","172.907661"
"7955","Stanleyton","-6.059513","-60.300376"
"7956","Williamsview","46.1492095","-96.707563"
"7957","Williamsborough","51.5339215","136.157500"
"7958","Turnerton","-17.349152","-111.846526"
"7959","Hollandland","-55.3948925","119.633091"
"7960","Garciashire","-60.659271","179.468570"
"7961","Rayport","81.5088615","24.112963"
"7962","Harveyburgh","-79.7613395","58.680579"
"7963","Deleonview","17.7815595","-21.823761"
"7964","Velezberg","-55.098009","178.691218"
"7965","Port Vanessa","20.3020325","56.408006"
"7966","Lake Andrewshire","61.991548","132.007458"
"7967","Jessicaton","8.7022095","99.048513"
"7968","New Ryan","19.0378155","-11.587899"
"7969","Lake Shannon","85.6930315","61.586467"
"7970","Hermantown","10.2054655","-160.839474"
"7971","Smithburgh","77.081791","164.589753"
"7972","Gibsonhaven","76.4617885","-144.504227"
"7973","Lake Megan","0.5739895","98.474893"
"7974","Port Janetstad","67.8423575","-169.238075"
"7975","North Christina","28.124038","74.976743"
"7976","South Leonard","-85.949239","-22.126948"
"7977","South Jack","13.788351","-123.223780"
"7978","Leeshire","-80.521413","14.726507"
"7979","New Carlfurt","63.484953","153.786952"
"7980","Antonioshire","-71.287242","-106.483231"
"7981","Port Mark","-67.9021355","90.444878"
"7982","Lake Kevinmouth","29.1649065","-53.199946"
"7983","Lake Jessica","-25.341279","35.531945"
"7984","Jenniferville","-46.554393","18.557717"
"7985","South Jessica","70.310468","76.965267"
"7986","Ramirezville","71.3100685","173.853256"
"7987","Petersontown","61.7925975","-20.885659"
"7988","Conwayland","20.4334365","163.556133"
"7989","Matthewshire","-25.057590","108.134538"
"7990","Anthonyview","-82.3796485","-118.360738"
"7991","Griffithhaven","16.473615","78.093699"
"7992","West Brandonbury","67.933984","137.251557"
"7993","Lake Staceybury","87.829750","-158.082715"
"7994","East Sean","57.346676","89.642241"
"7995","North Markstad","85.237178","171.520899"
"7996","Sarashire","9.658003","93.579396"
"7997","Brendaborough","-54.431435","-159.736512"
"7998","Rossburgh","88.8892035","32.973211"
"7999","West Tamaraview","26.5115575","43.240558"
"8000","Port Jocelyn","26.7109145","52.879461"
"8001","West Brian","0.491588","-107.792346"
"8002","Christophermouth","63.928796","-120.781525"
"8003","Theresamouth","82.033017","152.821396"
"8004","East Steven","-60.9755115","-91.937183"
"8005","New Shannon","77.821254","110.382674"
"8006","South Karistad","24.975467","102.227963"
"8007","Youngbury","25.4886525","-51.972180"
"8008","Lake Scotttown","53.474000","14.768446"
"8009","Haneyborough","44.4678795","-170.660161"
"8010","West Jason","-82.620186","-106.701590"
"8011","South Jamesland","-68.0880215","147.589554"
"8012","Emilyview","75.2061025","169.488815"
"8013","Ianfurt","62.8216765","-23.105022"
"8014","Alisontown","-21.135227","105.721476"
"8015","Port Cindyton","-40.331019","-120.091276"
"8016","Caitlinport","49.857021","-176.301618"
"8017","Port Jessica","67.7099005","-54.697379"
"8018","Michaelland","-46.2095845","-147.817523"
"8019","Salazarport","-68.5027935","19.394947"
"8020","Lake Stevenfurt","29.7679195","123.772549"
"8021","Debbieberg","22.7576785","173.770442"
"8022","Port Maryshire","-45.064791","-175.473627"
"8023","Meganberg","-0.3970165","-84.266557"
"8024","Tylershire","36.807066","-60.779898"
"8025","Danielchester","41.5830645","160.926285"
"8026","Foleyview","63.835222","-161.525268"
"8027","Keithshire","72.515727","-174.037374"
"8028","Michaelville","-0.7116625","129.188995"
"8029","Stephenton","-23.865892","52.475363"
"8030","Lake Jesseton","34.2418825","-24.989388"
"8031","North Samuelfurt","26.571443","151.711623"
"8032","Fordmouth","-15.842572","-31.368974"
"8033","Perezfort","-77.918733","-179.415761"
"8034","Port Kristenside","-29.660797","-49.173927"
