"id","start_id","start_vertex_type","end_id","end_vertex_type","since"
"8700","26","Country","4279","City","2004-04-25 16:55:02.683666"
"8701","57","Country","5981","City","1981-12-25 04:04:13.007679"
"8702","55","Country","3861","City","1979-09-18 22:41:53.861389"
"8703","54","Country","3126","City","2015-10-22 13:05:12.069721"
"8704","36","Country","3767","City","1988-07-07 04:08:15.994480"
"8705","185","Country","7964","City","2015-10-30 20:13:53.928428"
"8706","125","Country","2645","City","1993-10-01 09:31:14.583175"
"8707","131","Country","5038","City","1987-02-15 01:17:47.396319"
"8708","94","Country","8346","City","2004-12-20 10:20:40.292778"
"8709","74","Country","4919","City","2013-05-27 21:43:00.420050"
"8710","180","Country","6631","City","1983-01-30 23:53:48.982806"
"8711","116","Country","1982","City","2017-11-28 16:11:54.736954"
"8712","80","Country","7079","City","2019-07-10 05:23:10.841333"
"8713","84","Country","9727","City","2022-09-15 16:26:07.763756"
"8714","91","Country","2685","City","2020-09-21 09:29:56.159648"
"8715","112","Country","4547","City","2012-01-16 09:13:11.902601"
"8716","18","Country","5282","City","2010-08-16 16:40:38.087114"
"8717","60","Country","4079","City","2013-09-07 14:00:04.670387"
"8718","117","Country","1166","City","1990-09-29 08:09:26.268732"
"8719","142","Country","1795","City","1981-09-08 05:00:16.108356"
"8720","172","Country","3071","City","2004-07-23 20:28:00.148906"
"8721","164","Country","5993","City","1985-07-12 21:21:00.809232"
"8722","145","Country","9891","City","1982-11-08 03:20:57.405243"
"8723","8","Country","6892","City","1990-07-09 12:52:41.913757"
"8724","69","Country","1934","City","1970-05-15 14:36:31.554446"
"8725","18","Country","1167","City","1991-06-06 01:46:46.874010"
"8726","113","Country","6797","City","1989-12-26 09:12:38.987568"
"8727","49","Country","8748","City","1983-08-05 01:00:56.810955"
"8728","93","Country","3637","City","1983-05-18 04:53:28.745706"
"8729","46","Country","6418","City","1983-10-29 01:38:52.534103"
"8730","81","Country","3591","City","1981-10-29 08:38:55.135495"
"8731","2","Country","1019","City","2013-11-01 18:05:03.849526"
"8732","174","Country","5238","City","2001-08-18 11:09:34.774787"
"8733","79","Country","5793","City","1976-07-06 12:22:24.778064"
"8734","118","Country","183","City","1984-10-22 01:39:46.134732"
"8735","160","Country","2194","City","2006-01-07 22:51:37.989151"
"8736","87","Country","6180","City","2003-01-29 04:32:03.390810"
"8737","5","Country","5963","City","1970-01-29 12:48:39.475249"
"8738","40","Country","8195","City","1977-08-10 03:32:22.070372"
"8739","30","Country","9320","City","2001-01-24 17:18:27.201136"
"8740","75","Country","8905","City","2006-02-17 10:31:13.299269"
"8741","51","Country","7465","City","1979-05-10 06:42:54.757301"
"8742","81","Country","318","City","2006-04-25 04:45:08.632470"
"8743","97","Country","5124","City","2020-04-19 16:19:22.373784"
"8744","49","Country","1045","City","1980-04-07 06:31:24.136564"
"8745","70","Country","8235","City","1971-11-14 03:51:29.216679"
"8746","3","Country","2595","City","1985-10-30 20:31:20.532954"
"8747","1","Country","2510","City","1985-05-31 04:51:21.229059"
"8748","92","Country","8276","City","1970-03-08 14:56:00.337044"
"8749","87","Country","8811","City","2023-09-11 05:41:12.028218"
"8750","147","Country","8351","City","1979-03-28 05:47:36.024370"
"8751","118","Country","9056","City","2017-11-04 17:57:04.557133"
"8752","161","Country","9935","City","1974-09-15 17:04:04.109418"
"8753","47","Country","7366","City","2022-02-23 01:10:15.577650"
"8754","30","Country","9852","City","2019-10-19 20:37:58.144025"
"8755","28","Country","46","City","2013-05-31 21:59:29.368123"
"8756","25","Country","9903","City","1999-01-07 18:28:06.354867"
"8757","127","Country","5027","City","2020-12-30 05:23:37.198477"
"8758","6","Country","7687","City","2008-06-06 23:58:30.963058"
"8759","100","Country","6739","City","1990-05-15 11:23:17.992885"
"8760","82","Country","4517","City","2000-06-07 18:16:09.412417"
"8761","87","Country","1137","City","1972-01-02 06:05:30.942060"
"8762","144","Country","2111","City","2012-05-20 01:28:16.968195"
"8763","115","Country","5214","City","1997-04-24 03:04:30.848717"
"8764","120","Country","9284","City","2021-03-20 02:36:56.965265"
"8765","159","Country","7096","City","2009-01-25 17:32:45.677382"
"8766","24","Country","8339","City","1994-03-13 10:09:53.463996"
"8767","167","Country","8154","City","2003-01-03 10:04:38.145843"
"8768","89","Country","3775","City","2019-01-26 17:53:16.013992"
"8769","102","Country","6227","City","2007-08-21 18:52:52.598564"
"8770","168","Country","2505","City","1976-12-07 22:33:48.447426"
"8771","129","Country","9474","City","1996-07-07 20:15:55.671841"
"8772","106","Country","3301","City","2003-07-17 06:54:38.369743"
"8773","191","Country","3974","City","2012-09-06 04:32:06.413050"
"8774","113","Country","9868","City","2011-05-08 17:52:14.058518"
"8775","145","Country","9551","City","2006-08-25 15:35:12.764549"
"8776","17","Country","6996","City","2005-05-12 14:31:38.850998"
"8777","199","Country","8089","City","1984-02-14 09:54:58.651856"
"8778","47","Country","7033","City","1987-06-14 17:19:25.542132"
"8779","83","Country","6683","City","2008-12-29 20:02:07.181845"
"8780","6","Country","3895","City","1991-11-05 07:34:20.370522"
"8781","158","Country","9357","City","2019-02-03 22:01:27.758404"
"8782","138","Country","9707","City","1993-06-19 20:31:51.674776"
"8783","16","Country","2793","City","2005-09-09 21:43:21.058451"
"8784","43","Country","4032","City","1995-10-20 10:14:29.806533"
"8785","88","Country","3846","City","2003-03-23 03:23:00.295127"
"8786","150","Country","8406","City","1971-07-23 20:22:58.695065"
"8787","179","Country","909","City","2001-01-05 06:05:57.376719"
"8788","148","Country","4662","City","2021-03-09 02:18:00.192094"
"8789","30","Country","6206","City","1981-06-26 20:39:21.516440"
"8790","9","Country","4706","City","1984-06-09 08:37:44.639121"
"8791","91","Country","597","City","1985-12-07 07:48:57.719564"
"8792","30","Country","3821","City","1982-05-26 23:49:10.408908"
"8793","6","Country","7634","City","2023-07-07 17:37:17.852751"
"8794","158","Country","3026","City","2003-07-13 05:29:28.068779"
"8795","174","Country","2772","City","1995-01-27 00:09:16.969738"
"8796","139","Country","405","City","2015-11-20 06:37:47.987652"
"8797","152","Country","5123","City","1988-05-21 04:09:02.066966"
"8798","35","Country","5633","City","1978-08-19 14:47:49.584307"
"8799","8","Country","3349","City","1986-06-12 20:19:15.864739"
"8800","191","Country","205","City","1989-05-10 12:32:33.418416"
"8801","97","Country","8902","City","2002-10-25 17:19:18.511889"
"8802","54","Country","4690","City","1972-06-01 02:09:34.954919"
"8803","120","Country","8898","City","1991-05-21 14:48:18.973251"
"8804","119","Country","1603","City","2005-09-18 00:23:54.342805"
"8805","86","Country","6941","City","1992-12-01 17:05:50.949096"
"8806","43","Country","2380","City","1992-12-15 08:11:10.472942"
"8807","163","Country","8785","City","2009-12-20 02:41:30.605396"
"8808","135","Country","4413","City","2017-09-19 11:08:36.262915"
"8809","179","Country","2688","City","1988-12-24 05:30:41.806817"
"8810","49","Country","78","City","1976-12-26 22:30:40.748328"
"8811","22","Country","1319","City","1992-04-12 13:43:30.237351"
"8812","183","Country","6778","City","2002-10-24 07:33:08.515614"
"8813","151","Country","2083","City","1977-09-04 07:26:44.144327"
"8814","77","Country","7642","City","1976-02-26 21:54:26.162446"
"8815","194","Country","8245","City","2005-11-27 23:57:08.355612"
"8816","101","Country","628","City","1978-10-03 21:04:13.872895"
"8817","158","Country","1547","City","2014-04-20 02:56:10.955441"
"8818","181","Country","1081","City","1998-11-27 08:24:18.556331"
"8819","190","Country","4684","City","1978-12-29 19:42:48.811055"
"8820","85","Country","5946","City","2016-10-31 08:25:03.319297"
"8821","156","Country","6525","City","2017-02-13 15:15:36.287004"
"8822","104","Country","2842","City","2003-06-10 19:18:10.365806"
"8823","46","Country","1731","City","2017-10-02 14:59:31.085811"
"8824","191","Country","9593","City","1991-11-29 08:48:08.422650"
"8825","183","Country","1975","City","2020-05-14 13:42:29.802002"
"8826","39","Country","2677","City","2021-02-17 20:44:01.764501"
"8827","79","Country","7272","City","1991-07-20 06:53:30.313662"
"8828","50","Country","8151","City","1983-10-16 20:30:11.893106"
"8829","27","Country","8463","City","2021-09-22 15:59:23.748578"
"8830","91","Country","2514","City","1981-08-24 20:16:51.838795"
"8831","20","Country","8670","City","2000-07-10 17:00:50.501407"
"8832","175","Country","8359","City","2000-04-12 10:29:45.092781"
"8833","46","Country","8584","City","2013-08-17 12:37:19.448196"
"8834","28","Country","2836","City","2007-01-24 05:59:25.863141"
"8835","113","Country","1082","City","1998-06-01 18:28:12.297878"
"8836","143","Country","1296","City","2005-08-08 07:28:30.718549"
"8837","122","Country","5458","City","1975-09-19 22:43:01.674890"
"8838","2","Country","1290","City","2005-06-11 05:55:29.705047"
"8839","127","Country","9362","City","2012-10-12 00:03:47.445177"
"8840","156","Country","6455","City","2011-01-31 01:45:50.768205"
"8841","130","Country","4625","City","2024-02-25 02:16:17.763206"
"8842","101","Country","3959","City","1973-04-25 10:41:23.944946"
"8843","192","Country","8173","City","1971-11-15 05:17:50.098349"
"8844","23","Country","3086","City","2010-02-17 22:47:35.308350"
"8845","29","Country","8983","City","1972-10-11 16:29:16.870146"
"8846","187","Country","1819","City","1988-09-04 23:19:01.514810"
"8847","119","Country","9602","City","2007-03-10 20:01:40.532405"
"8848","143","Country","2662","City","2001-06-11 17:59:55.754278"
"8849","65","Country","1057","City","2015-08-20 04:57:22.621017"
"8850","148","Country","735","City","2007-11-23 13:52:30.523382"
"8851","22","Country","9637","City","1992-07-11 01:54:17.301688"
"8852","127","Country","617","City","2001-06-26 13:08:28.133502"
"8853","157","Country","8733","City","2002-07-28 14:01:30.951800"
"8854","80","Country","7826","City","2015-12-25 05:20:20.049521"
"8855","53","Country","8932","City","2018-01-04 22:31:41.458753"
"8856","81","Country","9236","City","2007-02-08 05:51:31.551172"
"8857","166","Country","3122","City","2008-09-14 09:32:07.296895"
"8858","41","Country","4033","City","2019-08-02 21:01:01.000401"
"8859","148","Country","7922","City","2009-06-05 02:15:37.195032"
"8860","169","Country","5845","City","2023-12-23 06:07:13.132690"
"8861","74","Country","8245","City","2002-08-25 09:00:36.979904"
"8862","21","Country","7424","City","1994-03-25 02:30:23.651831"
"8863","141","Country","6181","City","2011-09-11 23:29:28.556221"
"8864","113","Country","4609","City","1991-01-29 03:59:13.828299"
"8865","154","Country","6188","City","1985-12-04 19:41:27.035833"
"8866","37","Country","7360","City","1998-05-07 01:05:24.482536"
"8867","113","Country","7593","City","1992-02-05 22:28:25.692950"
"8868","127","Country","9401","City","2001-10-09 21:59:59.731867"
"8869","149","Country","2170","City","1991-11-19 19:59:02.684266"
"8870","65","Country","7730","City","2014-12-11 14:10:31.463721"
"8871","131","Country","3992","City","1981-12-05 20:29:48.701830"
"8872","86","Country","4263","City","1975-05-11 12:23:12.754952"
"8873","36","Country","633","City","1996-12-17 16:05:14.711012"
"8874","138","Country","9346","City","2011-05-12 16:43:48.817643"
"8875","136","Country","3553","City","1981-05-12 15:44:04.407456"
"8876","41","Country","7666","City","1983-01-03 17:05:48.676489"
"8877","4","Country","5147","City","2000-04-09 12:50:43.480540"
"8878","123","Country","1506","City","2024-01-04 05:32:31.641603"
"8879","187","Country","6613","City","2019-06-13 01:57:15.157325"
"8880","82","Country","7583","City","2016-03-02 03:08:26.466044"
"8881","15","Country","9574","City","1986-12-24 07:34:54.848137"
"8882","86","Country","735","City","1975-11-03 21:45:53.186224"
"8883","102","Country","9539","City","1971-03-29 10:43:09.121753"
"8884","100","Country","6700","City","2007-11-08 14:18:12.243200"
"8885","82","Country","9840","City","2021-05-18 07:58:06.658494"
"8886","80","Country","1537","City","2015-05-21 02:07:35.705827"
"8887","169","Country","1417","City","2017-01-23 16:04:12.733577"
"8888","48","Country","8273","City","1978-10-03 18:55:41.572485"
"8889","130","Country","7775","City","1991-01-12 22:57:46.464837"
"8890","110","Country","2888","City","1993-03-22 20:35:59.173703"
"8891","107","Country","9250","City","1971-09-28 07:46:51.441627"
"8892","193","Country","6434","City","2000-07-18 11:35:54.881442"
"8893","111","Country","8734","City","1994-04-02 08:27:10.734790"
"8894","52","Country","2672","City","1986-04-13 07:46:43.592901"
"8895","184","Country","8839","City","2022-07-05 00:26:07.715434"
"8896","127","Country","3994","City","2018-06-26 14:16:10.492212"
"8897","37","Country","7731","City","2016-07-20 00:11:53.027741"
"8898","117","Country","6464","City","1979-04-06 16:52:36.129153"
"8899","196","Country","7249","City","1999-10-15 22:06:25.533891"
"8900","162","Country","5221","City","1997-10-25 18:41:39.588739"
"8901","93","Country","3360","City","2009-10-30 20:13:04.268477"
"8902","163","Country","7249","City","2020-09-19 22:07:33.399522"
"8903","14","Country","655","City","2002-12-31 10:26:35.826729"
"8904","37","Country","1259","City","2000-11-04 05:24:13.721382"
"8905","115","Country","1171","City","2005-02-02 01:27:59.818005"
"8906","146","Country","964","City","2019-07-13 06:15:25.471715"
"8907","164","Country","9367","City","2015-11-05 19:05:15.684079"
"8908","178","Country","8837","City","1973-07-11 01:58:54.350214"
"8909","15","Country","615","City","1975-05-12 07:31:31.405949"
"8910","23","Country","7149","City","1998-09-13 01:43:34.851831"
"8911","116","Country","4259","City","1981-11-15 07:53:23.816689"
"8912","116","Country","6987","City","2002-08-13 06:33:47.005961"
"8913","67","Country","1033","City","2024-11-23 03:49:15.532789"
"8914","4","Country","8476","City","1987-11-28 15:53:25.985319"
"8915","53","Country","8559","City","1985-07-18 23:00:21.638349"
"8916","51","Country","6611","City","1998-10-24 17:40:46.869812"
"8917","71","Country","4154","City","1982-02-18 15:30:09.590955"
"8918","13","Country","8728","City","2009-05-10 14:33:47.326868"
"8919","94","Country","5440","City","2020-09-18 00:33:03.583543"
"8920","42","Country","8903","City","1995-06-20 03:35:57.400971"
"8921","78","Country","5990","City","1993-09-03 11:37:27.632983"
"8922","170","Country","4405","City","2017-04-08 13:17:19.512032"
"8923","103","Country","2490","City","1984-03-15 12:29:11.065033"
"8924","108","Country","871","City","1999-01-13 20:01:46.782978"
"8925","23","Country","2872","City","2024-11-05 19:02:30.078311"
"8926","2","Country","4261","City","1998-11-29 11:05:34.094179"
"8927","16","Country","5500","City","1979-05-11 10:13:57.211923"
"8928","150","Country","786","City","2022-06-21 00:03:10.158182"
"8929","149","Country","1656","City","2004-12-07 20:04:42.187678"
"8930","129","Country","8266","City","1997-05-06 17:11:16.886694"
"8931","60","Country","6917","City","1978-06-15 07:04:50.543755"
"8932","151","Country","5492","City","1991-06-19 14:16:40.732649"
"8933","183","Country","3411","City","1988-08-19 14:18:38.840730"
"8934","75","Country","5693","City","1983-05-07 17:28:29.305714"
"8935","11","Country","1643","City","1997-10-22 07:59:07.901991"
"8936","59","Country","193","City","1973-04-29 05:45:36.230185"
"8937","89","Country","1544","City","2001-08-31 23:27:30.523413"
"8938","45","Country","3414","City","1985-07-27 10:39:33.547601"
"8939","178","Country","5761","City","1995-01-15 14:47:10.558806"
"8940","177","Country","9305","City","1994-05-08 16:39:35.377833"
"8941","51","Country","2215","City","2012-11-09 01:08:59.210647"
"8942","105","Country","5631","City","1997-12-24 10:51:43.176904"
"8943","87","Country","4924","City","2009-04-07 03:28:38.695639"
"8944","97","Country","8813","City","1995-05-10 08:55:56.534249"
"8945","144","Country","3276","City","1984-02-02 17:46:26.824430"
"8946","88","Country","8449","City","2001-06-11 02:36:58.140911"
"8947","169","Country","2221","City","2021-10-12 19:51:31.034964"
"8948","167","Country","937","City","1979-06-21 06:35:05.124236"
"8949","99","Country","4011","City","1975-05-18 20:56:24.990551"
"8950","37","Country","6646","City","1978-03-29 10:35:47.626504"
"8951","130","Country","1504","City","2009-05-10 18:56:52.864776"
"8952","21","Country","9804","City","1972-06-30 12:58:28.139829"
"8953","90","Country","5550","City","2021-01-31 00:58:43.158735"
"8954","95","Country","7051","City","2010-03-22 13:27:57.518328"
"8955","124","Country","6016","City","1976-01-10 17:24:56.621740"
"8956","167","Country","2218","City","1997-01-02 00:14:09.984168"
"8957","26","Country","7602","City","1984-01-22 17:15:43.097925"
"8958","68","Country","5572","City","1989-07-18 01:48:09.013876"
"8959","184","Country","7561","City","2000-02-12 10:14:19.472136"
"8960","47","Country","7262","City","2017-12-10 12:35:13.536401"
"8961","171","Country","8552","City","1973-10-11 18:31:08.316360"
"8962","40","Country","5766","City","1989-08-11 03:14:02.373001"
"8963","141","Country","5274","City","2024-11-22 01:09:02.364930"
"8964","115","Country","1247","City","2010-10-27 03:31:25.629232"
"8965","26","Country","7421","City","2013-08-21 19:55:03.789790"
"8966","73","Country","6293","City","2017-04-03 09:20:40.917917"
"8967","71","Country","7530","City","1991-05-11 04:50:09.145138"
"8968","2","Country","8512","City","2024-06-30 06:41:46.390411"
"8969","4","Country","1284","City","1971-01-19 02:54:30.840924"
"8970","141","Country","3444","City","2013-07-24 15:18:11.461240"
"8971","175","Country","3160","City","1986-12-06 18:58:52.292345"
"8972","155","Country","9159","City","2003-03-16 21:35:46.295636"
"8973","144","Country","2529","City","1993-12-27 18:25:00.128530"
"8974","198","Country","3442","City","1982-09-29 02:20:53.154508"
"8975","126","Country","6388","City","2009-06-27 15:10:34.755578"
"8976","183","Country","5211","City","2017-12-17 10:35:51.094061"
"8977","80","Country","4355","City","2013-02-11 06:26:44.820413"
"8978","53","Country","5759","City","2013-05-08 01:10:40.802393"
"8979","30","Country","2489","City","1973-04-02 08:12:36.608650"
"8980","61","Country","1576","City","2024-10-24 17:58:07.925222"
"8981","141","Country","7205","City","2017-03-24 06:44:49.337936"
"8982","43","Country","1642","City","2001-10-10 13:11:07.002754"
"8983","89","Country","2447","City","2023-12-10 10:11:57.624511"
"8984","174","Country","5983","City","1992-12-25 19:05:12.736095"
"8985","39","Country","4605","City","1995-05-12 07:04:47.690942"
"8986","91","Country","6580","City","2002-12-18 00:56:29.331121"
"8987","158","Country","3560","City","2007-01-24 13:36:01.242406"
"8988","78","Country","9942","City","1976-04-16 09:05:47.361746"
"8989","175","Country","710","City","2012-12-10 07:36:21.203078"
"8990","118","Country","6074","City","2006-05-27 18:10:28.893417"
"8991","97","Country","1484","City","2024-05-10 00:41:17.347530"
"8992","11","Country","3644","City","1992-10-07 15:23:20.439565"
"8993","16","Country","124","City","1977-04-08 11:39:30.613154"
"8994","45","Country","2299","City","1984-02-16 17:31:29.785567"
"8995","168","Country","7131","City","2003-06-23 07:51:28.354371"
"8996","25","Country","4901","City","2024-09-21 07:50:26.926387"
"8997","54","Country","2698","City","2009-03-12 17:29:13.573581"
"8998","200","Country","8523","City","1970-01-29 00:49:14.418837"
"8999","20","Country","9451","City","2002-08-06 13:56:33.488588"
"9000","63","Country","9697","City","1996-05-13 20:21:56.154716"
"9001","64","Country","5311","City","2010-01-01 17:12:40.722548"
"9002","146","Country","772","City","1978-02-19 04:36:57.464924"
"9003","22","Country","2956","City","2010-10-10 09:36:54.424623"
"9004","178","Country","3695","City","2006-12-29 13:36:01.048439"
"9005","124","Country","3722","City","2023-11-18 05:48:07.477329"
"9006","49","Country","6090","City","2009-03-31 06:38:34.175387"
"9007","134","Country","3846","City","1999-12-19 12:47:28.944463"
"9008","67","Country","4618","City","2001-07-15 15:27:05.813224"
"9009","60","Country","2625","City","1984-06-10 11:02:48.753763"
"9010","157","Country","6628","City","1988-03-13 20:01:57.442871"
"9011","41","Country","3400","City","2010-04-08 20:19:07.355060"
"9012","82","Country","1792","City","1978-02-15 15:35:44.757255"
"9013","69","Country","29","City","1987-12-04 05:16:42.843902"
"9014","44","Country","5342","City","2000-05-04 06:56:12.159982"
"9015","21","Country","3516","City","2022-09-01 07:32:30.268150"
"9016","17","Country","1189","City","1990-04-02 06:51:52.555776"
"9017","74","Country","4976","City","1985-08-01 21:01:53.833877"
"9018","53","Country","3615","City","1974-12-25 10:30:16.735524"
"9019","36","Country","7720","City","1995-06-08 05:08:07.542714"
"9020","6","Country","1291","City","1983-02-25 12:24:20.948084"
"9021","32","Country","8135","City","1986-04-04 20:02:55.364340"
"9022","84","Country","5206","City","1970-05-05 23:57:05.626690"
"9023","147","Country","8580","City","1997-05-14 17:59:29.230302"
"9024","118","Country","9298","City","2018-02-05 15:10:10.154587"
"9025","117","Country","8630","City","1973-01-24 13:02:41.812535"
"9026","43","Country","9430","City","2001-10-30 21:26:44.885773"
"9027","113","Country","2146","City","1973-03-20 01:54:00.570071"
"9028","199","Country","8460","City","2006-09-05 02:00:53.212550"
"9029","42","Country","9274","City","1970-12-16 00:15:05.460437"
"9030","86","Country","5389","City","1992-02-02 20:29:42.307137"
"9031","31","Country","7015","City","2017-12-13 06:07:46.280849"
"9032","41","Country","2439","City","1996-12-11 03:19:12.466995"
"9033","160","Country","3292","City","2006-07-06 19:08:37.525156"
"9034","105","Country","4313","City","2019-09-11 15:38:20.565101"
"9035","13","Country","1868","City","2020-10-07 16:53:57.715168"
"9036","87","Country","6578","City","2000-08-09 00:10:00.761958"
"9037","81","Country","1743","City","2001-05-01 22:00:47.922069"
"9038","141","Country","7238","City","1987-04-20 12:01:07.712759"
"9039","90","Country","8920","City","2022-10-02 03:57:56.056730"
"9040","74","Country","9254","City","1994-07-12 00:09:10.583579"
"9041","32","Country","3256","City","2009-11-06 14:58:57.956931"
"9042","75","Country","6375","City","1978-06-28 09:04:52.407934"
"9043","191","Country","2163","City","2008-02-22 03:13:18.427777"
"9044","150","Country","6545","City","1977-09-24 16:58:58.994686"
"9045","64","Country","4607","City","1985-07-12 11:46:12.230208"
"9046","18","Country","1914","City","1975-03-19 20:21:48.125775"
"9047","36","Country","244","City","2016-12-22 13:34:39.043705"
"9048","191","Country","455","City","1980-05-19 04:00:55.093171"
"9049","91","Country","3871","City","1989-04-28 12:20:57.959100"
"9050","159","Country","9830","City","2003-02-27 22:40:29.951499"
"9051","142","Country","6042","City","2012-07-19 15:16:31.150071"
"9052","159","Country","9404","City","1970-09-09 03:14:25.092096"
"9053","137","Country","2825","City","2021-12-13 17:57:12.529713"
"9054","131","Country","4694","City","2020-08-27 11:34:23.356000"
"9055","7","Country","7839","City","2002-12-10 23:05:28.607319"
"9056","42","Country","752","City","2024-09-17 07:11:27.550382"
"9057","51","Country","5720","City","1977-03-23 19:42:54.752093"
"9058","22","Country","3188","City","2020-10-26 13:10:02.221724"
"9059","107","Country","9570","City","1995-10-03 14:53:05.807304"
"9060","75","Country","1731","City","2012-10-22 19:34:02.880692"
"9061","173","Country","9172","City","1974-11-29 14:00:41.541212"
"9062","113","Country","8493","City","1971-01-02 07:47:36.879999"
"9063","131","Country","1388","City","2021-09-07 22:34:42.352600"
"9064","9","Country","8635","City","2004-01-06 14:49:46.430174"
"9065","145","Country","3976","City","1982-04-10 04:54:32.375476"
"9066","199","Country","5360","City","1973-10-24 22:23:57.791943"
"9067","190","Country","8197","City","1976-02-10 21:40:51.770286"
"9068","54","Country","9243","City","2008-05-14 05:18:57.363665"
"9069","13","Country","4401","City","1977-11-24 22:46:11.322765"
"9070","189","Country","9052","City","2002-06-18 11:11:06.297111"
"9071","60","Country","3689","City","2006-05-30 20:15:59.047900"
"9072","65","Country","8087","City","1994-11-30 05:57:22.364453"
"9073","166","Country","4083","City","1990-09-24 03:13:50.773574"
"9074","150","Country","198","City","1998-08-13 23:57:46.073619"
"9075","46","Country","8587","City","2004-04-17 22:58:16.973444"
"9076","151","Country","9992","City","1980-09-17 17:00:26.927234"
"9077","198","Country","8538","City","2014-05-16 06:00:34.118449"
"9078","125","Country","9597","City","1987-10-01 19:01:57.715893"
"9079","89","Country","9095","City","2002-08-08 02:47:53.103231"
"9080","8","Country","3166","City","1991-02-06 08:50:24.337917"
"9081","101","Country","2679","City","1991-09-05 12:53:48.464171"
"9082","94","Country","6729","City","1990-11-03 07:04:27.395718"
"9083","128","Country","2859","City","1978-10-26 03:45:57.316516"
"9084","46","Country","8700","City","1982-10-13 07:08:22.279941"
"9085","134","Country","6684","City","1998-12-03 01:40:01.719439"
"9086","66","Country","1120","City","1999-02-26 08:56:47.559853"
"9087","124","Country","6172","City","1977-12-04 11:48:33.182119"
"9088","76","Country","9688","City","2011-04-05 13:27:52.547284"
"9089","90","Country","2718","City","2014-10-15 14:47:53.143925"
"9090","29","Country","1588","City","1986-03-22 19:34:54.981370"
"9091","188","Country","6","City","1993-05-24 08:00:51.117451"
"9092","178","Country","2841","City","2000-06-27 17:04:45.218295"
"9093","194","Country","378","City","2022-07-22 06:29:18.789041"
"9094","181","Country","5140","City","1998-06-25 17:11:32.608964"
"9095","30","Country","866","City","1977-11-26 09:51:10.735149"
"9096","7","Country","3226","City","2006-10-24 13:38:32.208669"
"9097","160","Country","7289","City","2009-04-30 10:32:47.861791"
"9098","69","Country","5940","City","1990-02-13 02:18:10.527133"
"9099","47","Country","5596","City","2019-07-21 11:52:09.090667"
"9100","105","Country","2423","City","2005-04-10 01:59:51.924180"
"9101","60","Country","8224","City","1992-09-01 07:25:27.786216"
"9102","16","Country","2590","City","2005-04-21 06:28:16.296962"
"9103","88","Country","2400","City","1987-07-07 21:24:54.646150"
"9104","147","Country","150","City","2024-06-19 16:45:14.579499"
"9105","58","Country","635","City","1985-10-17 04:58:16.435016"
"9106","200","Country","3069","City","2018-09-26 02:58:20.523813"
"9107","7","Country","1549","City","1984-04-12 17:57:09.299941"
"9108","143","Country","9068","City","2024-12-01 19:02:49.562372"
"9109","78","Country","3184","City","1982-08-21 21:00:34.588099"
"9110","129","Country","4639","City","2007-05-07 19:46:12.554558"
"9111","157","Country","3218","City","2016-05-13 10:14:03.569772"
"9112","103","Country","6392","City","1993-08-20 04:27:37.702475"
"9113","158","Country","77","City","1973-03-10 20:28:03.383657"
"9114","200","Country","2932","City","1990-08-23 11:41:17.246726"
"9115","29","Country","3310","City","2012-12-17 05:14:20.539747"
"9116","17","Country","9486","City","2012-12-01 17:25:54.535151"
"9117","82","Country","4455","City","2019-01-27 14:28:55.697417"
"9118","9","Country","8012","City","1987-09-08 10:20:24.996425"
"9119","170","Country","187","City","1996-06-29 16:09:59.090873"
"9120","58","Country","4624","City","2011-09-26 20:12:43.051640"
"9121","53","Country","8541","City","2005-11-06 03:56:01.126180"
"9122","121","Country","7814","City","1993-01-22 01:32:05.996219"
"9123","23","Country","9763","City","2002-10-16 05:27:16.760667"
"9124","97","Country","9544","City","1980-10-08 04:34:42.354834"
"9125","104","Country","2146","City","1977-06-26 05:14:28.689660"
"9126","50","Country","1953","City","1994-06-11 05:51:23.142780"
"9127","11","Country","4197","City","1975-09-28 02:29:04.057635"
"9128","61","Country","3916","City","2018-08-26 17:19:35.790797"
"9129","14","Country","7460","City","1992-05-21 22:00:24.903533"
"9130","66","Country","4408","City","2014-04-26 11:15:00.935379"
"9131","47","Country","5366","City","1997-04-07 14:54:54.223047"
"9132","11","Country","51","City","1977-08-14 23:26:18.921420"
"9133","62","Country","1670","City","2006-08-30 03:11:13.144007"
"9134","180","Country","5666","City","2019-11-18 00:54:13.262829"
"9135","129","Country","664","City","2010-03-01 00:04:28.664312"
"9136","176","Country","6772","City","1998-10-08 10:58:58.863021"
"9137","156","Country","4875","City","1971-10-10 06:59:49.893246"
"9138","129","Country","9623","City","1978-01-15 07:44:45.011608"
"9139","47","Country","189","City","1996-05-19 02:01:33.176716"
"9140","102","Country","5449","City","2013-03-07 18:57:36.677287"
"9141","74","Country","6382","City","1988-12-02 17:18:29.619019"
"9142","118","Country","853","City","1988-05-21 21:44:48.607802"
"9143","6","Country","7518","City","2001-03-07 00:04:58.600255"
"9144","130","Country","9673","City","1985-05-29 22:57:47.648848"
"9145","103","Country","6179","City","2012-03-07 10:01:56.861497"
"9146","52","Country","1406","City","2001-10-27 02:08:28.612543"
"9147","67","Country","9949","City","1974-02-24 11:21:37.093362"
"9148","188","Country","1110","City","1977-04-26 14:06:49.480102"
"9149","119","Country","6717","City","1990-04-10 23:31:01.078247"
"9150","21","Country","3012","City","1980-03-25 01:14:46.389755"
